area_code,year,population_growth_pct,net_migration_rate,population,population_density,median_age,broadband_pct
E0600025,2013 [YR2013],0.9162557638215268,-0.2652051552848662,"162,322",304.8093664944496,39.84373904425866,60.29
E0600025,2014 [YR2014],0.3016996168723266,-3.00903683905314,"159,855",300.17746861194274,40.14229061361402,62.98
E0600025,2015 [YR2015],-0.2004488931972862,-1.8841509865322332,"156,364",293.6215056173234,40.39032071074996,69.68
E0600025,2016 [YR2016],0.33197008845770093,0.7598386670120569,"161,113",302.5387178488262,40.51934942943446,71.23
E0600025,2017 [YR2017],0.10795948132746591,-2.7120811685053656,"159,138",298.8306821042707,39.92555190867104,74.46
E0600025,2018 [YR2018],0.29325709859041604,-1.9019983743784126,"161,684",303.6119118878693,39.418557767889816,75.60
E0600025,2019 [YR2019],0.8129346226685221,-0.9283659432944598,"169,879",319.0004058026113,40.15625631580388,81.64
E0600025,2020 [YR2020],0.5732276682589266,-2.744514641007869,"167,231",314.02831033029963,40.59843650877089,83.82
E0600025,2021 [YR2021],0.8166333020925831,-1.7694325028420648,"172,722",324.338882752801,41.179543976719025,85.35
E0600026,2010 [YR2010],-0.07538176789423418,1.3528834097839364,"114,727",280.9689119147488,41.20030844411038,56.25
E0600026,2011 [YR2011],-0.3733396839113453,3.763453455117312,"114,299",279.9199434671171,41.12560625406165,56.47
E0600026,2012 [YR2012],-0.07458694569212179,0.3319710656123843,"114,556",280.54993596424094,41.726310829587604,65.04
E0600026,2013 [YR2013],-0.5474539531000664,2.9301920656807434,"112,853",276.3796019753055,41.26085837287611,63.48
E0600026,2014 [YR2014],-0.4858775173834377,-0.25971484631626574,"112,513",275.5479222347035,41.566299773381736,67.74
E0600026,2015 [YR2015],0.06743295672087896,0.9776782087025864,"115,114",281.9175186232934,41.89354869061319,71.68
E0600026,2016 [YR2016],0.35313740412818373,-1.0903598660267755,"117,179",286.9749557457088,42.00207143129095,75.09
E0600026,2017 [YR2017],0.06825381657035007,-2.0563221972939525,"115,276",282.3140678100142,41.825755413337724,78.75
E0600026,2018 [YR2018],-0.017232047878556644,0.9284310766012799,"114,569",280.5818118641322,41.586245057091546,79.08
E0600026,2019 [YR2019],-0.5222337355906668,-0.9186335796863064,"109,446",268.03560781255896,41.9834946301966,84.92
E0600026,2020 [YR2020],-0.2303516678569162,-0.06895506855202965,"112,111",274.563425051329,41.93334401171367,89.13
E0600026,2021 [YR2021],-0.44518703335222265,0.1559027327060477,"109,232",267.51191993950823,42.09390551085426,88.06
E0600027,2010 [YR2010],0.6666519231574836,-2.843621872809267,"115,352",153.0219110659757,39.50213433030743,53.94
E0600027,2011 [YR2011],1.2857498627720367,0.19177228528428625,"116,835",154.98939007751764,39.41272170334061,57.07
E0600027,2012 [YR2012],-0.42020834316500794,-3.8894644555243847,"114,384",151.7385913768214,39.505853813362194,60.15
E0600027,2013 [YR2013],0.9695373457848502,-3.4533129213062965,"118,739",157.51601655151174,39.91725643460194,61.17
E0600027,2014 [YR2014],0.798951448648622,-3.313729234975484,"119,083",157.97111343005747,39.9522398106032,NA
E0600027,2015 [YR2015],0.7596730662267207,-2.3868859349739457,"119,800",158.92322512953027,39.936517760905446,70.05
E0600027,2016 [YR2016],0.06011013050164038,-2.214649005666045,"115,768",153.57463110813617,39.63275054476559,71.08
E0600027,2017 [YR2017],0.139061791722302,-2.8488395653992797,"116,479",154.51770481521598,39.7747684797708,74.57
E0600027,2018 [YR2018],-0.2671546078769485,-4.183306345784925,"112,909",149.78188749260033,40.173517440114395,78.83
E0600027,2019 [YR2019],0.1337618595494029,-3.492783097705948,"116,748",154.87396292911347,40.453481142990384,83.54
E0600027,2020 [YR2020],0.2731078490421442,-3.337769511498876,"118,541",157.25279653662255,40.718207519799066,88.65
E0600027,2021 [YR2021],1.02003142380711,-3.235488628435971,"128,975",171.0945254195378,40.83298564712125,86.37
E0600028,2010 [YR2010],0.04110843249018742,-1.9108965427539764,"123,689",206.92100357831922,39.90347707542235,61.71
E0600028,2011 [YR2011],0.39441278874119967,-1.3663897274387282,"124,177",207.73712647902374,40.10643618794421,63.74
E0600028,2012 [YR2012],0.27540815447068323,-2.925933465598446,"124,371",208.06232770125573,39.73989192513535,65.71
E0600028,2013 [YR2013],0.0928350277532625,-3.4475457901994004,"124,034",207.4978242519874,40.0866616250119,69.30
E0600028,2014 [YR2014],-0.023178065877553333,-1.914780917290127,"123,574",206.729229119519,40.963605756336456,73.70
E0600028,2015 [YR2015],0.6036445977497042,-2.4076418371962696,"127,467",213.24219667837588,40.490302766431824,75.59
E0600028,2016 [YR2016],0.1564544797769641,-3.250339202133441,"124,855",208.87104004379975,40.18314438615024,79.48
E0600028,2017 [YR2017],0.3842873129295457,-3.0204420553375075,"127,055",212.5517848920731,40.47237758972467,77.12
E0600028,2018 [YR2018],0.26506333097956236,-4.498221848493742,"126,336",211.3497000529166,40.54306253147543,86.86
E0600028,2019 [YR2019],0.15493983863734231,-4.857207937429046,"125,424",209.82437870855813,40.4874533019098,88.36
E0600028,2020 [YR2020],0.3200245688738756,-3.6093971102703293,"127,705",213.63916632411815,41.07451126300191,90.79
E0600028,2021 [YR2021],0.3825104469790159,-5.773158562421071,"128,994",215.7958832954688,41.87909336938531,93.04
E0600029,2010 [YR2010],0.5155193543527272,-1.4617928378433351,"101,312",104.63671123301833,39.43207657270837,
E0600029,2011 [YR2011],0.9886319286132689,-3.5200361295917055,"102,314",105.67118316931882,38.86877649016047,
E0600029,2012 [YR2012],1.156508726546024,-1.8390572160423635,"103,669",107.0709719164183,38.83772867188966,
E0600029,2013 [YR2013],0.8463514594015636,-3.143352321375669,"103,906",107.31604338854233,39.2069408590368,65.92
E0600029,2014 [YR2014],0.633112143991286,-3.852783798186549,"103,902",107.31185350146346,39.81495062567189,68.87
E0600029,2015 [YR2015],1.4881546497452458,-3.668979146172365,"109,078",112.65769477766385,38.98571817095632,70.02
E0600029,2016 [YR2016],1.0450054041407726,-3.773386651623411,"107,833",111.37127457565722,39.32996327274631,73.43
E0600029,2017 [YR2017],0.6777128236691385,-5.225192222253546,"106,217",109.70273789739278,39.07743023779668,78.77
E0600029,2018 [YR2018],0.7682073252593801,-3.862809452217564,"107,708",111.24291002521775,39.634259291730444,80.77
E0600029,2019 [YR2019],0.8849294785393237,-5.761999100484745,"109,672",113.27152144211706,39.790541189704626,80.22
E0600029,2020 [YR2020],0.6289808612281567,-5.53132996796002,"107,868",111.40760148159453,40.271872748475566,88.66
E0600029,2021 [YR2021],0.9964660340806303,-4.983022866197697,"112,987",116.69494278066313,40.08913480249722,90.36
E0600030,2010 [YR2010],0.32235009198056863,-2.2751712129878796,"189,923",943.2521177647342,39.60158719598477,57.28
E0600030,2011 [YR2011],0.21840401339402893,-0.4492860957759226,"190,338",945.3122182463566,39.86366935367533,63.97
E0600030,2012 [YR2012],-0.21976192008079942,-1.9234789012085498,"189,089",939.1108552988726,40.318129626581836,62.18
E0600030,2013 [YR2013],0.6883892212030949,-1.236376013821299,"193,872",962.8662596036758,39.45734853836995,66.28
E0600030,2014 [YR2014],0.3964944933198619,-2.984865836584634,"192,953",958.3010959987569,39.631469591573364,66.64
E0600030,2015 [YR2015],-0.03956920822972532,-1.9666359716086654,"189,547",941.3874070782341,39.93234671023425,NA
E0600030,2016 [YR2016],0.19383886513737386,-4.311799712610565,"192,142",954.2757524985244,40.0607215820233,76.11
E0600030,2017 [YR2017],0.5108586453926919,-0.3936019005475906,"196,819",977.5042867789092,40.189963710163,79.03
E0600030,2018 [YR2018],0.7925615423079215,-2.0812638278049653,"202,304",1004.7445264545281,40.37847200985448,80.04
E0600030,2019 [YR2019],0.3387746077006133,-1.9836617293846421,"195,793",972.4044214273445,40.117090993524556,86.62
E0600030,2020 [YR2020],0.4963635624696375,-5.144934829993214,"199,563",991.131458599731,40.440284762672675,87.71
E0600030,2021 [YR2021],0.6098303163276779,-3.6791886388156763,"203,059",1008.491798960384,40.752832873046096,90.17
E0600031,2010 [YR2010],0.16437042461705886,0.6272924082146778,"113,123",143.34457260093671,40.290960277695866,53.36
E0600031,2011 [YR2011],0.24169257421543994,-0.9522091695388657,"113,396",143.69102578845406,40.36065179095386,60.42
E0600031,2012 [YR2012],-0.08259787043933121,1.166830926872159,"112,936",143.10787126773803,40.686424820771414,61.92
E0600031,2013 [YR2013],-0.14887491682665432,0.08859966132472796,"112,618",142.7053129038361,40.74737679955865,66.69
E0600031,2014 [YR2014],-0.14339331518869586,-1.084446039778629,"112,475",142.52415321175374,41.31543196633318,70.04
E0600031,2015 [YR2015],-0.3434043874785418,-1.754173518670572,"111,194",140.90016102763565,41.011806740688755,69.52
E0600031,2016 [YR2016],-0.3597634568813299,-1.3320080279906532,"110,703",140.27806070577049,41.12973822520426,72.90
E0600031,2017 [YR2017],-0.17987135196710463,-3.6799597968545896,"111,706",141.54943193994043,40.702433235357645,79.30
E0600031,2018 [YR2018],-0.05145098877025653,-0.7561020407359815,"112,658",142.75561640330943,40.681579171372526,82.72
E0600031,2019 [YR2019],-0.13626403066175485,-0.3416632211895432,"111,743",141.59618014714434,41.645650011596835,84.64
E0600031,2020 [YR2020],-0.21999210900680832,-2.1457364342859724,"110,659",140.22214088808778,41.358780676192254,86.89
E0600031,2021 [YR2021],0.3651185704645385,-4.239728667405123,"117,750",149.20798868680774,41.424220326598494,90.58
E0600032,2010 [YR2010],0.6062969737103172,-5.44029635895626,"118,100",227.5612443912753,38.83782757513207,
E0600032,2011 [YR2011],0.7356546604179248,-3.847675855915713,"118,969",229.2353092909447,39.012069874898074,
E0600032,2012 [YR2012],0.344888938440434,-5.209281914401303,"118,916",229.13361831557498,39.28353611281534,
E0600032,2013 [YR2013],0.475963827124109,-6.698734423244292,"119,794",230.82606217588162,39.48750675855762,64.81
E0600032,2014 [YR2014],0.5265764861744471,-5.545691059418148,"120,607",232.39237278092995,39.20611306403192,73.50
E0600032,2015 [YR2015],0.7090925670625859,-7.029543440483285,"122,347",235.74457855284658,38.88909656476266,74.57
E0600032,2016 [YR2016],0.26941782288318017,-5.911377599072097,"120,022",231.26465350523475,38.52868716749899,79.05
E0600032,2017 [YR2017],1.1921415981977996,-4.900300654935844,"128,315",247.24402833767886,39.465052337113804,82.19
E0600032,2018 [YR2018],1.0431332006009617,-5.848674156290553,"128,323",247.2593577039703,39.95338252743886,84.87
E0600032,2019 [YR2019],0.45116729440237174,-6.333178461647421,"122,983",236.96990287559973,39.354896615453484,86.30
E0600032,2020 [YR2020],0.32450350518133986,-6.0220329483391355,"121,989",235.0544574574952,39.93408253317783,90.05
E0600032,2021 [YR2021],0.7631926695632371,-6.3158926461640945,"128,402",247.41123418644972,39.08830437691956,92.74
E0600033,2010 [YR2010],-0.7232869537577447,-1.5467614693037217,"105,818",162.14987671535377,40.41309705866307,59.04
E0600033,2011 [YR2011],-0.24335330710746017,-2.094260336647196,"105,560",161.75527962789627,41.239207619173634,61.85
E0600033,2012 [YR2012],-0.12271760565459783,-2.8985006517971366,"105,558",161.75214801420228,40.49950927059993,65.84
E0600033,2013 [YR2013],-0.46943107994905225,-4.232719691930242,"104,334",159.8770338628103,41.115836542940116,65.35
E0600033,2014 [YR2014],-0.1987819810045581,0.20070930645667806,"104,979",160.8644170157756,41.16466675763122,71.26
E0600033,2015 [YR2015],-0.15191939246568803,-1.9173530767894487,"105,016",160.9219278347569,42.19266620721358,72.54
E0600033,2016 [YR2016],0.19557480602202792,-1.4545165689926156,"107,065",164.0619500804871,41.73336649947448,75.89
E0600033,2017 [YR2017],-0.2113210962773439,-2.5473372603952087,"104,262",159.76643122468658,41.21797489234389,83.80
E0600033,2018 [YR2018],-0.5941829699553953,-0.6878312612789477,"100,891",154.60054348435173,41.62141575935697,82.67
E0600033,2019 [YR2019],-0.40075595121245283,-2.2326830600318646,"102,062",156.39432945293302,42.41573756471052,82.84
E0600033,2020 [YR2020],-0.6436447986488044,-2.097287885163479,"99,201",152.01034232173419,42.17770120961531,88.21
E0600033,2021 [YR2021],-0.31514703870769967,-3.42333874469049,"102,207",156.6165025753515,42.213901838986395,92.67
E0600035,2010 [YR2010],1.6236890188517024,-4.10469941796168,"129,606",186.0853798637854,38.544719121902915,
E0600035,2011 [YR2011],1.1521891856988045,-4.513510044731556,"131,100",188.2294354867425,38.94635551652277,
E0600035,2012 [YR2012],0.8235882256097418,-3.5758096840879103,"131,750",189.16315654607516,39.13168896383197,
E0600035,2013 [YR2013],0.7846003502149901,-4.89223233300279,"132,681",190.49991548910327,39.25455696266366,65.86
E0600035,2014 [YR2014],0.4713378765687806,-4.3935014008824895,"132,067",189.61862577855953,38.907404397343505,64.69
E0600035,2015 [YR2015],1.0226734598337348,-5.433025617791866,"136,370",195.7972287882038,38.74224935710321,67.83
E0600035,2016 [YR2016],0.4989844242886996,-2.0098881371065995,"133,535",191.72656518015305,38.92640137222977,74.31
E0600035,2017 [YR2017],0.4842328936007647,-4.493408092028681,"134,064",192.48535981404748,39.14021348051571,74.16
E0600035,2018 [YR2018],1.1068647601549748,-1.4193185307386016,"141,537",203.21576723064396,39.620911915434526,81.17
E0600035,2019 [YR2019],1.1023467183023021,-5.756278632944135,"143,046",205.38247335290092,39.60238558752927,83.13
E0600035,2020 [YR2020],1.2947934550211246,-6.567067782813742,"147,400",211.63304741978678,39.87122693377455,85.72
E0600035,2021 [YR2021],0.9509616445437192,-5.690509556373002,"143,827",206.5034524884151,40.03808097960673,86.77
E0600037,2010 [YR2010],0.33990367308805375,-1.9772975233610346,"48,239",12.454686776997136,40.07335400458598,54.54
E0600037,2011 [YR2011],0.42572349516050345,-1.1057931588094245,"48,444",12.50770930485546,39.955535767642644,60.43
E0600037,2012 [YR2012],-0.06427954516945808,1.1622186709361313,"48,177",12.438680291074188,39.50840563430201,61.41
E0600037,2013 [YR2013],0.27870912766384903,-1.3575758270479956,"48,643",12.5591143327009,40.395630356278744,62.29
E0600037,2014 [YR2014],1.0106091714894103,-2.965635821118012,"50,218",12.965843369398387,40.40766645087829,68.44
E0600037,2015 [YR2015],0.3945551144125749,-3.0288448466403772,"49,198",12.702336327965646,40.66402116719977,70.25
E0600037,2016 [YR2016],0.08335052068225962,-2.091844451137684,"48,480",12.517102988837724,40.904230359386425,72.09
E0600037,2017 [YR2017],0.028991771322436938,-1.5014048571299659,"48,337",12.4799846115292,39.94306130964572,75.74
E0600037,2018 [YR2018],0.07871063189420374,-1.4877831351501827,"48,543",12.533328470419958,40.23493291054841,79.38
E0600037,2019 [YR2019],0.35738188169578744,-2.5310328474057613,"49,813",12.861058580038513,40.76089885490277,81.45
E0600037,2020 [YR2020],0.06606779083155354,-3.1645571256986034,"48,558",12.537217211137504,41.407005232579884,83.89
E0600037,2021 [YR2021],-0.1701033228748239,-2.3303669739466324,"47,344",12.223614579513525,41.48921261961857,90.25
E0600038,2010 [YR2010],0.266827605991181,-3.4135809896095086,"160,761",214.54071245332207,39.35244190376218,55.38
E0600038,2011 [YR2011],-0.14661790454637025,-3.1819065455588476,"160,526",214.22615735632414,39.19710575107664,56.05
E0600038,2012 [YR2012],0.6208251635469726,-1.581888569826046,"162,764",217.21282682270885,39.24313507413496,61.20
E0600038,2013 [YR2013],0.35334201917740204,-1.9348923874452302,"162,472",216.82294503367382,39.11207979759332,62.78
E0600038,2014 [YR2014],1.0915573005692631,-4.448023528247671,"167,896",224.06254566595328,39.92164780706417,67.40
E0600038,2015 [YR2015],0.5277905774547794,-3.4126451516814575,"165,049",220.26242011783506,39.59080623536267,72.17
E0600038,2016 [YR2016],1.1079067552967008,-5.83285185020293,"171,748",229.20307191581358,40.22712029060252,76.61
E0600038,2017 [YR2017],0.8869557364075676,-2.9919809949565956,"171,012",228.220598674665,39.38719907003417,76.08
E0600038,2018 [YR2018],1.411851852918013,-2.996588287375441,"179,842",240.00452231534058,40.37465348156873,80.37
E0600038,2019 [YR2019],0.47302290776327804,-0.2742639549370729,"167,736",223.84888693331808,39.70381482165593,81.62
E0600038,2020 [YR2020],0.6933787502796022,-5.4869601990393315,"172,263",229.88935212157685,39.74756786276903,87.62
E0600038,2021 [YR2021],0.9698739802962321,-3.3939367854885796,"178,769",238.57211183012882,39.97116775529214,88.77
E0600040,2010 [YR2010],0.28546458703725,-2.363689830599264,"77,700",88.36572835763728,38.6568521520146,54.92
E0600040,2011 [YR2011],1.178598060018485,-2.2594966486904933,"78,616",89.40720511778159,38.36377500401925,54.78
E0600040,2012 [YR2012],0.9542129220553803,-3.83737919540883,"79,190",90.06016865157912,39.29335247762028,59.06
E0600040,2013 [YR2013],1.242142135900479,-2.911129720616756,"80,632",91.6996838470292,38.76137891832067,60.50
E0600040,2014 [YR2014],1.0094255825650005,-2.8245826664048077,"80,885",91.98806152583856,39.00906152637561,66.16
E0600040,2015 [YR2015],0.8065712694321816,-2.5381656123531835,"80,885",91.9873437506224,38.57903092531567,71.27
E0600040,2016 [YR2016],1.2783939763127032,-5.20580770907382,"83,854",95.36405221885374,38.986511462626865,72.02
E0600040,2017 [YR2017],1.2740215217575526,-2.826507236242226,"84,900",96.55399604919903,39.756516352564255,75.75
E0600040,2018 [YR2018],0.983678759806619,-2.745288721483009,"84,029",95.5637894699943,39.58509150315229,77.40
E0600040,2019 [YR2019],-0.05458078705538738,-3.6980389177215516,"77,319",87.932598450711,39.228664292880204,83.38
E0600040,2020 [YR2020],0.3301436069559561,-2.8711692733978755,"80,304",91.32679149214492,39.44193054184403,84.28
E0600040,2021 [YR2021],0.366289963880006,-4.410414554770682,"80,889",91.99208027305995,39.65527125952432,86.73
E0600041,2010 [YR2010],0.4762266363348511,-2.727270627394983,"112,233",225.30230874472838,38.86887535998932,53.13
E0600041,2011 [YR2011],0.9068212477240423,-1.690162415196106,"113,251",227.34539795203838,39.08303638784824,58.64
E0600041,2012 [YR2012],0.5840775685375028,-2.4706165291598996,"113,548",227.94187535007532,38.96278089481117,59.06
E0600041,2013 [YR2013],0.3614865995665778,-2.2314807713518547,"113,454",227.7544646000227,38.613299716352664,63.93
E0600041,2014 [YR2014],0.32435626636688564,-4.436960334275968,"113,696",228.239690176065,39.03119687910849,65.03
E0600041,2015 [YR2015],1.416481780939813,-4.715913061721114,"120,410",241.71763942493047,39.69399373747685,67.84
E0600041,2016 [YR2016],0.7334031173481169,-3.1012586611276856,"117,263",235.40011949768754,39.684965295863485,71.34
E0600041,2017 [YR2017],0.26867314618019067,-3.923340876439663,"114,361",229.57390306218403,39.548235312227426,78.40
E0600041,2018 [YR2018],1.2173625881509405,-6.1262727050220125,"123,640",248.2022853981393,39.60496908078427,81.90
E0600041,2019 [YR2019],0.6181176051785011,-6.378171585379644,"118,633",238.15041105540158,39.252738214767675,80.04
E0600041,2020 [YR2020],1.0317465491219493,-3.0405932837179845,"124,365",249.65728868597864,39.779578205825565,84.35
E0600041,2021 [YR2021],1.1209330215846092,-4.03713432624388,"126,874",254.6932241773643,39.87057709533006,90.27
E0600042,2010 [YR2010],1.036741837021396,-3.0469234229439115,"86,213",83.68632352892814,38.618946109959914,56.17
E0600042,2011 [YR2011],1.461780404193248,-3.482544364412325,"87,473",84.90963380726377,39.09915438850851,59.48
E0600042,2012 [YR2012],1.3124807351039534,-3.525046081250256,"88,491",85.89747313102112,38.2738469218945,62.39
E0600042,2013 [YR2013],0.9266753775281212,-3.482944426882556,"88,632",86.0344509048512,38.567130554512275,67.24
E0600042,2014 [YR2014],1.2474753995823902,-2.958515745621048,"90,596",87.9409799334968,38.88596278977445,68.18
E0600042,2015 [YR2015],1.347991320139552,-5.322351803371716,"92,182",89.48087388358034,38.553548164532,71.12
E0600042,2016 [YR2016],1.4012434270420755,-4.119456519977456,"93,720",90.97334682414873,38.23005196590472,77.62
E0600042,2017 [YR2017],0.8465803383103621,-5.349254270302774,"91,453",88.77337300960755,38.640767148478865,79.57
E0600042,2018 [YR2018],0.7998580596330443,-6.096244420122661,"91,886",89.19363294721653,38.88914812719432,81.11
E0600042,2019 [YR2019],1.4995391610880393,-4.940154440327608,"98,571",95.68219349209632,38.88072201355149,86.32
E0600042,2020 [YR2020],0.4300376689537442,-5.619725185340236,"89,993",87.35559877317374,38.66094551155072,86.85
E0600042,2021 [YR2021],1.5081299627240408,-4.794713881157348,"101,644",98.66510593422305,39.3873035230498,92.19
E0600043,2010 [YR2010],0.6854111921703855,-2.169936663315852,"158,197",320.8883086365521,39.341495665153104,57.09
E0600043,2011 [YR2011],-0.3029622112373702,-2.8352182698688466,"157,717",319.9161383211046,40.35415556419104,61.80
E0600043,2012 [YR2012],0.33131444028559437,-2.2540269736853302,"159,247",323.01812961111926,40.62018142412799,71.51
E0600043,2013 [YR2013],-0.13273536759045565,-3.7043064258275327,"157,568",319.612207146362,40.17868661936554,69.31
E0600043,2014 [YR2014],-0.14339609538144857,-0.9844743423778137,"157,291",319.0516985807647,40.31933810895267,73.86
E0600043,2015 [YR2015],-0.27953488775526036,-4.476670173996466,"155,998",316.4283389100055,40.37277776951613,72.20
E0600043,2016 [YR2016],0.6865428529486395,-4.594147853994875,"164,826",334.33548238246897,40.56718084015546,77.36
E0600043,2017 [YR2017],-0.3958933388506405,-3.4157361393991112,"153,864",312.1006024045468,40.47569947102013,84.17
E0600043,2018 [YR2018],0.34120911445455376,-4.985376797311084,"162,567",329.7528319601564,41.09234476475675,82.29
E0600043,2019 [YR2019],-0.06177571056829467,-2.405624899261693,"157,319",319.1086315033925,41.073099335458004,86.05
E0600043,2020 [YR2020],0.08207822990627585,-6.142422622519227,"159,500",323.53185236968477,41.48878658284417,89.45
E0600043,2021 [YR2021],0.3974462636718532,-5.812906532017642,"165,252",335.19939140441824,41.03735778089434,91.97
E0600044,2010 [YR2010],-0.6250094427760433,-1.8153297928388736,"126,306",101.50300586758047,40.2008462296006,53.53
E0600044,2011 [YR2011],-0.02710178418758713,-0.3763161105041066,"126,272",101.47549674198632,39.663924611547266,57.51
E0600044,2012 [YR2012],-0.27053494897824365,-1.0215112359495058,"125,624",100.95454654926966,40.33463654790831,59.14
E0600044,2013 [YR2013],0.2756556262157541,-0.7519597966789406,"127,354",102.34471807597623,40.49839777741776,61.66
E0600044,2014 [YR2014],0.3041992550822593,-2.712465123006903,"127,850",102.74373853791602,39.40575349429828,65.60
E0600044,2015 [YR2015],0.3085155977950808,-4.204367382378203,"128,267",103.07845999302468,40.43242894488625,71.86
E0600044,2016 [YR2016],-0.030159847748860602,-2.5984088171194957,"126,078",101.31946539292022,40.10378932355893,70.35
E0600044,2017 [YR2017],0.3700621226618219,-1.1962644505457414,"129,615",104.16174672158446,40.22754273680602,73.31
E0600044,2018 [YR2018],-0.06449637047302037,-2.366818110882214,"125,656",100.98046055115347,40.92886836960856,77.79
E0600044,2019 [YR2019],0.72407721014272,-0.9777225106456144,"134,780",108.31249969151412,40.71029370105625,82.37
E0600044,2020 [YR2020],0.18500612397536342,-3.596129400001783,"128,663",103.39658478240133,40.75927455964544,82.62
E0600044,2021 [YR2021],0.5393264818550909,-2.2098170676262727,"134,005",107.68980496060254,41.68506655425705,88.97
E0600045,2010 [YR2010],0.6344358168082544,-1.0433263819892575,"87,158",41.99871530656339,38.94055353522603,60.59
E0600045,2011 [YR2011],0.9124744579075827,-1.583718810040394,"87,954",42.3819428563851,39.09287528925391,60.82
E0600045,2012 [YR2012],0.7009499658208609,0.9572725069910542,"88,384",42.589558794204805,39.10708529394437,60.28
E0600045,2013 [YR2013],0.7102163844554853,0.33390358557464506,"89,029",42.899930961955434,39.830146616591264,62.97
E0600045,2014 [YR2014],1.1508669036205144,-1.9192647390689737,"91,240",43.965745622136126,39.499973092195006,67.08
E0600045,2015 [YR2015],1.3990438357554802,-3.2101664076779564,"93,428",45.01998072614825,39.06482732652837,72.70
E0600045,2016 [YR2016],1.300383984644329,-4.175153859550063,"94,184",45.38397752688181,38.872311494069656,74.55
E0600045,2017 [YR2017],0.7548609432045535,-4.785127993685274,"91,869",44.26883181347006,39.848332660399805,74.32
E0600045,2018 [YR2018],1.2454447529679582,-4.197940883234132,"96,230",46.37030430930964,40.0776592314578,78.13
E0600045,2019 [YR2019],0.5783255216328763,-3.23323031081867,"91,801",44.23597612150279,39.42608587189519,84.03
E0600045,2020 [YR2020],0.8600665920022224,-4.5322821081652105,"94,951",45.753941403123214,40.026341881992366,88.52
E0600045,2021 [YR2021],0.8600231808190034,-4.300825845249648,"95,768",46.14723728252535,40.17907768329962,89.92
E0600046,2010 [YR2010],1.0070738973142914,-0.9427399221871978,"215,942",584.0013950468639,39.62652699436092,
E0600046,2011 [YR2011],0.08735696723741987,-2.8483532890295384,"216,130",584.5115609542011,39.41125942809122,
E0600046,2012 [YR2012],0.9402488095862485,-1.7845162578247182,"220,022",595.0351570609033,39.497297124810835,
E0600046,2013 [YR2013],0.7157568057514299,-0.028390265691536687,"220,612",596.6314549270834,38.81699420282917,63.81
E0600046,2014 [YR2014],0.5037089046006611,-0.9140135375307374,"220,326",595.8572667218605,39.65426182593652,62.02
E0600046,2015 [YR2015],0.244016860612953,-4.027096218339938,"218,589",591.1615632676717,39.562787460407556,69.93
E0600046,2016 [YR2016],0.9428802728228523,-2.272162547908254,"228,450",617.8286451122167,39.73825246728554,72.97
E0600046,2017 [YR2017],0.24922533269023267,-4.701386627255119,"219,737",594.2662440826612,39.92494370398044,71.44
E0600046,2018 [YR2018],0.7725356026585024,-3.622067216112953,"229,654",621.0854777068729,39.743299498557946,80.98
E0600046,2019 [YR2019],-0.07652309908369559,-3.4781453315783573,"214,459",579.9916206254051,40.23034707655189,76.55
E0600046,2020 [YR2020],0.6349144600183017,-5.718258263176744,"230,051",622.1580178882659,40.201941255364396,82.77
E0600046,2021 [YR2021],0.5576324836586933,-3.4146870900887123,"229,563",620.8394744446106,40.46718959591033,86.29
E0600047,2010 [YR2010],1.2533438589051773,-2.7227615687266264,"105,964",135.5206049054259,39.342182988804396,58.24
E0600047,2011 [YR2011],0.8802865147194974,-2.8519516363610036,"106,897",136.71357451507464,39.05559241423923,60.90
E0600047,2012 [YR2012],0.3793743441349305,-2.2936343410654647,"106,770",136.55081619633705,39.02166627094228,61.50
E0600047,2013 [YR2013],0.8577171690585977,-5.566641072772367,"108,715",139.03775079560998,39.12653350485439,66.98
E0600047,2014 [YR2014],0.9161315715815236,-3.715801899036976,"109,901",140.55545608779113,38.93301766212028,68.82
E0600047,2015 [YR2015],0.12703172515182692,-5.172314099860594,"106,639",136.38356540101404,39.27476853335952,74.70
E0600047,2016 [YR2016],0.4486801380186632,-4.703593906875168,"108,849",139.2100980383618,39.30654098114186,73.58
E0600047,2017 [YR2017],0.6370363127526103,-1.9142473890442537,"110,781",141.68053950446426,40.204756885209385,78.78
E0600047,2018 [YR2018],0.24626086738868352,-3.9621088683804264,"108,070",138.213604320877,39.90772765535109,81.14
E0600047,2019 [YR2019],0.22345287089474164,-4.730865554245959,"108,115",138.2705146203221,40.14783644261359,80.62
E0600047,2020 [YR2020],0.16794844659897057,-6.209835047960911,"107,758",137.81393131855438,40.22424070234417,88.92
E0600047,2021 [YR2021],0.45047439187869753,-5.294499934872699,"111,335",142.38926383166134,40.05819484292422,92.81
E0600048,2010 [YR2010],-0.4679778915129476,-1.379489049680651,"116,011",163.47468000788436,40.482536613060695,
E0600048,2011 [YR2011],0.07980899156250866,-3.7899760115793817,"116,104",163.60514750145867,40.19602228416494,
E0600048,2012 [YR2012],0.4655495578947102,-2.2107882595744606,"117,094",165.00033439919147,39.82097411978113,
E0600048,2013 [YR2013],0.2911934241637809,-3.2203440253955113,"117,028",164.9069250818527,40.424407425155216,71.19
E0600048,2014 [YR2014],0.4610816399768879,-5.069360353907522,"118,166",166.51060358698638,40.263725729345104,73.05
E0600048,2015 [YR2015],-0.24383762972942818,-5.308628354945601,"114,604",161.4913120914998,40.74139126060671,75.47
