area_code,area_name,year,gva_per_hour,median_weekly_pay,business_birth_rate,business_death_rate,housing_affordability_ratio,investment_index,public_sector_share_pct,manufacturing_share_pct,services_share_pct,record_status
E0600032,West Northamptonshire,2014,43.84246395397195,£524.24,12.377394201965258,8.20673046799199,10.21930695757554,112.96664535506632,18.34%,10.872433843252638,74.61511706769991,revised
E0600026,Leicester,2015,37.09841682970209,£449.89,5.877337255354622,15.781196690180646,5.717926939918962,90.53070977079132,19.88%,5.801989891579071,67.74944428676206,revised
E0600052,Hackney,2012,45.88446188088684,£452.32,9.981448531170862,12.907213915902188,6.394409777841705,97.24313768386949,19.42%,8.578919150245941,68.93024707159417,revised
E0600007,North Tyneside,2108,35.765932220468564,£507.85,10.928738384371622,12.348089146558397,7.593806580626858,114.10540728782048,17.83%,10.116305278094726,69.6588968836877,provisional
E0600021,Leeds,2013,38.672637090135964,£471.97,9.946178225750863,13.371990788234125,6.369946146850251,102.07159211232727,17.98%,8.050240356135072,69.67124089338482,revised
E0600018,Bradford,2020,46.03506966477016,£555.27,9.350713436959701,10.156316354176989,8.539722932030182,106.2416851902941,16.51%,7.217622783625074,74.221007965842,revised
E0600002,Darlington,2017,51.043701098901415,£556.48,13.669457234172514,7.7946432645067265,9.956571288988389,120.09717716485132,18.02%,10.104023762497366,76.00612214291881,revised
E0600005,Middlesbrough,2010,29.85168503695837,£422.07,7.08867832281997,13.50381173587768,4.280968714857078,92.42265030893778,18.75%,7.769191200046961,67.61451782004825,revised
E0600026,Leicester,2019,42.46074940533025,£516.39,6.776010635514346,12.74551054954968,6.4683907297113254,95.94344142227231,19.73%,5.144590996707848,66.519981823293,revised
E0600043,Chelmsford,2016,42.332389317613675,£528.13,8.728557838531456,10.872061194140024,8.61404098368544,115.91842816237731,22.27%,7.160036453874061,71.61093962364139,revised
E0600033,Birmingham,2014,30.679707924206316,£465.78,8.187706360101535,10.82313655588253,7.125044326718718,103.92935444850932,24.31%,7.300582356036438,72.41594558824292,revised
E0600068,Cornwall,2015,41.37281555190814,£477.71,9.8342035523675,12.298802878886237,7.171847350710396,101.12517412256894,14.99%,6.20557307301185,70.8097808166078,revised
E0600021,Leeds,2019,43.56577685015056,£538.82,9.485408228267055,13.163555109425978,7.256613955130408,109.72493663159129,19.01%,6.962011252829715,71.43586810878111,revised
E0600059,Milton Keynes,2017,44.71875748808259,£528.27,10.009947509491074,10.342014401902464,8.248570763186084,108.09025111080956,18.33%,8.388619175695846,71.90377552990502,revised
E0600054,Lambeth,2012,33.90880522416751,£418.80,9.734050998500026,13.156096500360352,4.8603560037204,95.61039819039786,19.75%,7.384430445740661,68.54115559412043,revised
E0600028,Nottingham,2017,48.533563318708,£546.06,8.91463185533952,10.656218833751929,8.9999863609971,111.34527314561828,20.69%,7.282426499990615,73.12236999833459,revised
E0600050,City of London,2021,82.15651235905317,£702.98,17.01624187609599,2.6319783599692856,16.24346876284963,170.8237471876964,20.34%,12.813919907618468,88.18861823764128,revised
E0600028,Nottingham,2014,48.46126633519856,£516.18,9.578087053508293,11.073387494660787,9.05329037813532,106.54775301311133,19.33%,7.286790843681407,73.86322230969043,revised
E0600047,Southend-on-Sea,2020,50.70241444540095,£570.54,9.92824027509158,8.992748232817412,9.114221055739895,111.58535240771374,16.03%,10.152495515442885,74.87330350008905,revised
E0600051,Greenwich,2018,49.01112271270017,£546.36,9.185836346291921,10.100233626146892,7.941660216164875,104.25250191875632,13.85%,6.569551097166335,70.2065157754628,revised
E0600071,Swindon,2015,34.625313296576124,£462.82,7.1264960870440115,13.316666477965649,6.296752719817982,98.07047943764339,21.86%,4.67417313472617,66.30291795784443,revised
E0600018,Bradford,2019,45.93983184738185,£565.36,7.386741041943224,9.851454601876007,9.62169210909512,108.20875356144619,16.00%,5.956951278233632,73.67440889923763,revised
E0600048,Watford,2018,51.3150470409961,£566.68,10.116348793698611,8.567645170420615,10.699784859423554,117.78715362036755,15.33%,7.403474206071849,75.29041520505623,revised
E0600025,Derby,2015,40.0877319872425,£449.74,9.503712203401022,13.840132071911649,5.581620655922445,109.53967850490406,12.97%,8.212464945809277,66.67856768098642,revised
E0600067,"Bristol, City of",2011,39.761579489101734,£448.67,9.215563266097089,10.834000750932567,6.59190989267189,97.76526267703765,16.37%,7.384026196737182,71.10933254909575,revised
E0600025,Derby,2020,39.63584054225661,£523.58,8.815963333798413,14.104365417904566,6.904834571552498,106.14696780913539,13.24%,8.547371678848542,68.07279797845932,revised
E0600067,"Bristol, City of",2020,46.285960093530825,£553.88,11.32669681495394,10.03576017031968,10.354268076496833,103.87811806592077,17.16%,10.890822425184261,74.95121917320104,revised
E0600044,Luton,2018,40.09267967509389,£511.74,9.323956213014064,11.144794616483535,6.586006090275494,113.10250399585215,17.07%,8.644148701472089,67.33384988699405,revised
E0600028,Nottingham,2013,42.01330252720273,£503.26,8.216931176512619,9.44347626085412,7.284473708747117,99.28168437270031,20.61%,6.904992055377802,74.77584345875398,revised
E0600047,Southend-on-Sea,2019,52.15361058218873,£566.32,11.774561080655694,8.532561544673813,9.807186250694047,114.26306917244133,17.34%,7.585987219762266,75.25064475426309,revised
E0600013,Liverpool,2018,45.103359708696914,£531.76,8.294248223987605,12.023095938580122,8.141469035837018,100.93937573563423,20.11%,6.504563035833076,72.15428460941729,revised
E0600064,Wokingham,2021,42.25156059534936,£496.78,7.9409830635808865,16.20417619764301,5.39291842763037,103.59101300069982,14.04%,6.927985122905461,63.622141325226686,revised
E0600058,Guildford,2016,38.44498318866943,£467.54,8.103443181015455,13.388787839774121,6.9693246868389584,96.5159565897469,21.64%,5.890479698025074,67.92514968853351,revised
E0600024,York,2018,46.52912839894086,£543.54,9.875335287439764,11.310529115253392,8.821878714278595,113.4039836990219,18.03%,7.6690891551632925,73.85047100094425,revised
E0600014,Manchester,2021,47.15797082574522,£549.69,9.412033214798154,11.430230765616079,8.369958092882039,117.49846473908794,15.74%,8.212512432547609,69.24011210602254,revised
E0600007,North Tyneside,2017,36.009084309258036,£491.47,10.654306199416148,11.925867349467564,6.722501519531967,104.85341139262054,19.26%,9.06617547912901,70.9454378385135,revised
E0600059,Milton Keynes,2013,40.41060000111838,£470.97,8.618611415254765,11.797366733790572,6.006815568206305,103.85328811198133,17.67%,6.992029587926702,70.94480030315886,revised
E0600065,Bath and North East Somerset,2014,30.513329371503964,£443.89,8.4967299610471,13.918474372801438,6.201600109005496,91.07304364014465,17.60%,8.060224408951392,68.31478537128139,revised
E0600042,Cambridge,2021,59.014437948246574,£615.34,11.244183462404523,10.553295493603313,11.27464112714126,133.42384555876401,15.66%,8.620433346198379,73.93240498183437,revised
E0600044,Luton,2017,41.265364213426636,£499.75,8.197677270709057,11.73577348393414,7.843639762348305,102.54725063839712,16.51%,8.084422533602746,67.45148654899002,revised
E0600025,Derby,2016,42.845362715815845,£475.89,8.467823795946837,13.5722149858383,5.85683380649126,102.64033912726353,13.68%,8.650767413252886,68.82949050454786,revised
E0600001,County Durham,2018,37.20303140365875,£515.93,9.82147671189042,11.190315452139313,8.803969333749055,114.84964032210799,23.03%,7.7217303883028094,71.05497742606356,revised
E0600003,Gateshead,2014,38.42268760309004,£477.25,9.43954114741386,11.017606939211738,8.084664538700084,103.29279224275423,20.68%,7.019280741054515,74.75997066220934,revised
E0600045,Norwich,2015,48.054834199204194,£511.97,10.577170658603979,12.656082926935314,7.556717304035134,106.59767412653434,15.34%,8.740441128463157,71.70348767086631,revised
E0600043,Chelmsford,2013,38.76365317412849,£488.75,9.440619258528521,10.620079116652038,7.874106022811704,101.69205346749047,23.23%,7.671144151890265,73.18780760798317,revised
E0600070,PLYMOUTH,2020,45.25046839965398,£568.04,10.526896494140825,10.798492108764547,10.368554690639984,103.14529021023942,22.34%,9.590571921238089,73.75615589765312,revised
E0600031,South Derbyshire,2021,46.28610381604446,£554.51,8.56094616863494,12.814114149300117,9.873077711575029,111.27556110407856,17.78%,8.333518117663948,72.60861873329326,revised
E0600020,Kingston upon Hull,2017,41.616327730220554,£497.18,9.281401360495899,14.612379536381932,5.958254069550839,101.21470325713162,18.92%,7.979935956269845,67.10372888036464,revised
E0600012,Cheshire East,2019,47.40968639767175,£559.86,10.324065848975412,7.61234605390458,10.332662367788817,116.0111528623598,20.12%,9.947503819597967,75.76761305670469,revised
E0600040,Wolverhampton,2013,42.54493322677716,£446.69,11.027872097623856,10.723367528219596,6.761551715940023,97.6667192292561,20.21%,8.902571029733792,70.62563585300265,provisional
E0600048,Watford,2021,54.934425779298444,£628.46,11.63382048987753,7.816044957499114,12.025370001300555,121.36884062382212,15.41%,8.837300945868321,76.69043812642383,revised
E0600067,"Bristol, City of",2017,46.02024925444634,£529.78,10.739599068286841,11.294710831679536,8.081006951075295,111.28371457361857,16.93%,7.577339579229181,73.23661834579946,revised
E0600047,Southend-on-Sea,2010,39.92869473053353,£438.36,9.067871799132192,12.734500027575177,6.921129285041526,101.34005825950912,16.08%,10.105877254086861,72.03898681179103,revised
E0600038,Shropshire,2021,49.66602550564833,£572.54,11.049836464701714,12.548099510375264,8.664491593914413,120.3812746731877,14.15%,7.137104413421385,70.38918284648199,revised
E0600052,Hackney,2017,49.43700743842404,£518.86,11.067593885076516,11.631813866289681,6.681854385728744,107.57951674882187,19.45%,7.8199027403189225,70.28859888283917,revised
E0600031,South Derbyshire,2013,33.93190883416739,£476.99,7.60547388622795,13.956558496802026,7.517557915340223,98.37278359221327,17.40%,8.488630177231807,68.57476836571028,revised
E0600026,Leicester,2013,31.330662704686667,£434.66,4.569140554536849,14.265008100387943,4.510466980781065,90.33113710890595,19.72%,4.640894271760632,66.82291570570662,revised
E0600052,Hackney,2013,46.15177818671243,£473.89,10.12148722957619,11.50154894318807,7.110919894562692,102.01736422635591,18.98%,8.246445348635193,69.32011528276337,revised
E0600054,Lambeth,2021,46.287652288597066,£555.84,11.203523543261653,11.396466173033664,8.094579423185264,116.12541242448494,17.91%,6.995631298856303,69.50106689207148,revised
E0600018,Bradford,2015,42.739537214011406,£502.11,8.58449659439129,12.32479086654665,8.009387305321292,96.00432695132416,16.40%,6.584080127824886,70.75725496156956,revised
E0600029,North Northamptonshire,2015,50.61398471670928,£518.13,10.608615750993481,11.324222885831848,7.898826642275394,104.12743195056856,16.58%,7.7782511944337225,71.17338180533294,revised
E0600018,Bradford,2014,44.93263702869332,£489.03,8.51290743984418,11.267414615616568,7.761513468544598,104.1559328467599,16.96%,7.601067629077822,71.8775698160936,revised
E0600035,Dudley,2015,42.269485818455024,£498.17,11.050090189690831,12.00081712897471,7.73065808187813,107.43194366705649,19.60%,8.551887406750504,71.45442717052006,revised
E0600012,Cheshire East,2017,43.6473304623536,£540.92,11.273591168470396,8.639798477750746,10.064896887038971,120.94471785872915,19.73%,7.430473982523592,73.40658158696299,revised
E0600005,Middlesbrough,2014,38.058975586513135,£469.28,9.4040264405399,11.702777330161984,5.059106536462225,96.97403383185588,17.80%,7.1571245412576365,66.81713026563567,revised
E0600018,Bradford,2013,39.55805743212461,£482.88,7.0463438499685696,10.924781355019935,7.345240941554087,89.47700582175756,17.82%,7.662175548146798,72.43703424556311,revised
E0600007,North Tyneside,2018,35.41024915505927,£506.55,10.928738384371622,12.348089146558397,7.593806580626858,114.45760096499662,17.83%,10.116305278094726,69.6588968836877,revised
E0600047,Southend-on-Sea,2016,46.47200901410217,£517.01,10.571315849951514,10.20583302195242,8.951898771942673,113.55133150025162,15.67%,7.022075634996082,74.59114926365775,revised
E0600061,Portsmouth,2019,51.6402117277268,£561.96,11.411732606844595,10.809063059518229,9.02516805781165,117.28410281383988,18.34%,9.412416377987666,71.66747556847773,revised
E0600007,North Tyneside,2011,29.18229745300603,£402.80,9.553542660208754,12.31404728755744,4.856576205602411,94.78045609564337,19.21%,10.271862785502165,67.84490160198129,revised
E0600022,North East Lincolnshire,2018,50.215049439477944,£568.13,9.593192923500165,11.04718889962013,8.934441938363166,124.31622999766095,17.46%,7.255137412843048,71.97623850154065,revised
E0600032,West Northamptonshire,2011,39.17331892703591,£459.99,12.364581038534787,10.36166078812066,8.617366067350194,106.60479586237862,18.27%,8.799411307501904,75.63851057071274,revised
E0600058,Guildford,2013,32.901454513477,£425.69,5.81456186708568,12.07074436938439,5.27384509348891,86.61214953112516,22.87%,5.635710686699669,67.17341470028761,revised
E0600046,Peterborough,2010,27.75908510135116,£407.99,9.12830183954261,13.526807589675476,4.912027977193332,92.14862176851064,19.00%,9.187097484795375,65.35558322852143,revised
E0600033,Birmingham,2021,39.59243183027722,£552.36,8.972569266751826,10.55286853662966,9.586337749405345,111.1481998322926,23.07%,7.701973114559573,73.97509861020133,revised
E0600003,Gateshead,2017,42.958737402073325,£524.18,8.86649859716832,11.15902083665366,8.59417922205408,105.6254201615463,19.63%,5.961862770024139,75.38284573851932,revised
E0600052,Hackney,2020,49.42812944500819,£556.77,9.865403552510708,10.176640817791316,8.803526491391667,109.35473156285327,17.34%,10.877905659383678,72.78309516070246,revised
E0600001,County Durham,2017,36.684602146488345,£531.47,11.016848503046706,10.397290427350931,9.054545292698421,111.36842354677282,22.20%,7.973441983299596,72.79584496110525,revised
E0600056,Westminster,2015,55.741672023267796,£540.29,9.98557165871739,9.901852327558045,9.360520459298275,116.03498297841627,16.84%,8.357866298116745,74.91719595652226,revised
E0600065,Bath and North East Somerset,2015,33.76807027055857,£470.86,9.476277568299448,13.222920698895361,6.762152289541842,106.92510952758109,19.01%,7.937879147633342,67.48464391847108,revised
E0600001,County Durham,2010,30.241296661136168,£414.06,9.045042638009349,12.192749995807278,6.311751138523998,100.79387614336252,22.92%,8.835686622268845,71.16212593757395,revised
E0600044,Luton,2011,33.98820247316254,£419.48,9.19587399100742,13.016037365656544,5.401598843527864,84.0830177138783,17.49%,7.164904660985277,67.27304040932394,revised
E0600058,Guildford,2021,41.65496368410578,£532.82,6.4009406881106266,12.987468095284507,8.668023981526545,102.92926728635162,21.76%,6.551694519143059,68.88645351388999,revised
E0600066,"Bournemouth, Christchurch and Poole",2011,41.281789125442884,£432.43,6.429230398029423,14.17622087177809,5.161526016935435,88.31054530225096,14.68%,7.367225855785325,66.06533543651935,provisional
E0600040,Wolverhampton,2011,39.664199685887965,£453.72,8.944176574350383,12.465705656836038,5.421012227061471,101.86166329805975,20.80%,8.863001348860191,68.9932227256847,revised
E0600031,South Derbyshire,2019,42.22942154252743,£545.32,6.922304471306063,11.279796206263335,8.368540633138853,103.96886215031269,16.66%,5.93533124681324,71.75314689245558,revised
E0600018,Bradford,2010,38.533364232303235,£462.97,7.979406238716568,12.91856809959731,6.618330985317374,89.37991453716506,18.03%,6.8774319935487656,69.71651206835286,revised
E0600069,Exeter,2013,46.287486909951156,£477.86,9.518116977259279,11.199401299771555,7.6405307331972905,101.71505156991586,16.95%,8.033652969051833,71.03020372368462,revised
E0600022,North East Lincolnshire,2017,50.47395545007415,£535.06,12.993735422785221,11.114189973463711,7.990898332808233,116.93293041447834,17.36%,8.52651192877139,74.71992157506483,revised
E0600061,Portsmouth,2015,49.515072223775356,£507.55,11.093718734020612,11.735072594201537,7.9655771900121595,107.73929233274225,19.05%,9.419864388866085,69.3838055290779,revised
E0600050,City of London,2015,74.16311591853396,£600.99,18.859399939868428,3.096777306273891,15.357931564748906,145.30760548469067,20.55%,14.444325245874595,86.83331892884692,revised
E0600006,Newcastle upon Tyne,2016,45.64669108013032,£557.46,10.603284350623486,8.715810556114526,9.732983842995244,112.95956559091431,17.89%,9.09543375459505,75.2200465389329,revised
E0600032,West Northamptonshire,2018,47.9425562325502,£574.94,10.868970474722007,9.148037466357856,11.415774192061377,117.33182299815718,18.33%,9.315112502837975,76.70199346848685,revised
E0600068,Cornwall,2013,32.1824178523351,£451.89,9.169311374502366,13.995693076683668,6.668588224934294,95.83804893185845,15.75%,4.783545172581636,69.4330725992904,revised
E0600045,Norwich,2020,49.4328637889652,£552.95,9.039093746548552,10.158444622161753,8.814944511657917,108.77918411799013,15.01%,10.418788168157738,73.0827682537788,revised
E0600041,Bedford,2018,48.159406427987186,£525.63,11.547596377131871,10.941756252724813,7.904057083676501,112.20195748863408,17.35%,7.8411379763354745,70.94732622405259,revised
E0600065,Bath and North East Somerset,2020,35.093020418049576,£505.07,10.617149006815989,12.20694758132192,7.001374095660264,101.53054725186088,18.38%,10.323946405580829,71.2280185180677,revised
E0600061,Portsmouth,2016,47.06675940891568,£506.36,10.15398150278512,11.508459652587828,7.259526397886718,107.77510060974154,19.70%,7.830366399588,71.26146757351526,revised
E0600027,Lincoln,2018,41.86434871961982,£532.37,11.150910366466388,10.371965389326002,7.511692360891382,116.25123912379523,18.51%,9.081379676205009,72.75958435550687,revised
E0600025,Derby,2021,46.585580239633025,£539.52,9.22131602236896,14.091289356077132,7.2487781500792465,115.27089737105727,13.80%,7.881834178837131,69.66406316913553,revised
E0600042,Cambridge,2014,48.704652665658685,£502.33,10.207450763034858,10.15327180935358,8.496194165950355,114.70076161059771,16.71%,8.543365827939047,72.49561755626475,revised
E0600026,Leicester,2014,33.17948359264565,£451.38,3.318417393738845,13.548877174504856,5.045212716458048,88.61894515735777,20.20%,4.886848274514126,66.62875735727508,revised
E0600044,Luton,2016,37.205281908779206,£474.85,8.521337864849682,13.56067053118279,7.121073416145868,102.72221024667105,15.90%,8.260484790306743,67.96877500046831,revised
E0600011,Bolton,2013,34.059111992169406,£471.80,8.295485112662265,9.788300583107109,7.465826687260549,105.24535342252688,20.05%,6.725980293852906,74.03343775519592,revised
E0600038,Shropshire,2019,46.98616597695391,£554.18,8.867448352348882,9.769077163673987,8.036071047843942,113.6856822664201,14.38%,8.355650519404787,70.31731448195332,revised
E0600071,Swindon,2010,27.239747015515867,£375.15,8.149442995756136,14.943647238077078,4.6708713281404375,79.73979942624793,21.15%,7.16768906239554,65.79164046413341,revised
E0600029,North Northamptonshire,2012,42.35106156046698,£468.89,8.854629499875086,11.806946022401068,7.214034341345258,102.51492250591133,17.08%,7.092503467034586,70.21366663422478,revised
E0600029,North Northamptonshire,2013,43.753834837880255,£471.36,8.93960810995208,10.826908463937887,6.278384852459061,104.77632662090971,16.51%,8.755502402551963,71.77487353595842,revised
E0600023,Sheffield,2016,32.345721099232016,£453.69,9.742164951141657,11.744094722536277,6.02654334038494,95.35296326371572,20.19%,7.735364740141797,67.73394021600119,revised
E0600023,Sheffield,2021,40.968546067640254,£515.69,11.367320332592994,11.831662345890871,6.969519886481698,121.49951859782666,19.98%,8.516809558071586,66.07050735910796,revised
E0600048,Watford,2012,43.985251175265425,£507.97,8.374718056764115,9.53340573947101,8.762824836546159,110.72962839558089,16.16%,8.24474512599159,74.64654207775783,revised
E0600027,Lincoln,2017,42.18273952241871,£518.23,10.126358093752645,11.477257979730984,8.142830759024786,114.75530292717272,18.54%,9.057045700060478,71.5228630668165,revised
E0600020,Kingston upon Hull,2019,39.76206873685732,£534.59,8.45297622030681,12.07868925993796,7.618117598336743,106.98191946392105,19.05%,7.0994992876322085,67.69535726087136,revised
E0600038,Shropshire,2010,35.41481061326306,£431.97,8.771252719104409,13.27998837218923,6.261101471160007,97.44847526479816,14.81%,7.570776750664582,69.22412405315775,revised
E0600046,Peterborough,2018,40.505849332973256,£492.44,10.394825019818757,13.082489916927013,8.106054897860757,105.55947406815649,17.75%,7.487849150053609,68.07041464989682,revised
E0600052,Hackney,2014,46.641522387360034,£486.78,8.46551745800237,11.985196598853365,6.901867182710954,97.992559493944,19.09%,9.02230735710171,69.43639496507762,revised
E0600016,Stockport,2016,31.13119868364582,£424.96,7.8342434322430226,17.055002402789675,4.49143139590689,92.29927133950949,19.56%,7.011920469428482,66.11663269833856,revised
E0600022,North East Lincolnshire,2015,48.14961160598858,£516.54,10.685885718650415,12.611008359092601,7.360284722362266,110.22094282197683,17.69%,9.09095183653507,70.39711298365299,revised
E0600055,Newham,2014,47.62971978038261,£516.34,9.396031131165053,11.614275382736468,7.517502660146447,102.89752989512988,19.99%,8.623494171708876,71.69264644738443,revised
E0600056,Westminster,2014,55.312798344822276,£517.25,9.634193809102898,9.049337167490801,9.435334947951313,101.07315206616876,16.56%,8.253228836002698,72.596274686669,revised
E0600011,Bolton,2012,34.13825507090153,£453.56,8.995025579041078,12.02884922262268,7.162494896525429,96.35022664860837,21.07%,6.49389432414906,71.8467763730011,revised
E0600069,Exeter,2021,54.03629195637871,£596.59,8.741303276508749,9.47028042971366,9.691198590895105,120.72100858542464,15.79%,9.584888318349039,71.03943887594058,revised
E0600051,Greenwich,2016,50.4611903491375,£507.36,8.740715906462396,11.214625016678287,7.512351389754226,107.05528303637982,14.94%,6.017000487149925,69.8272323231689,revised
E0600066,"Bournemouth, Christchurch and Poole",2018,49.45195448223277,£536.81,8.640137301916564,13.322441991948821,7.426835962526726,98.42311692103559,16.04%,8.199615620166668,70.40269394134411,revised
E0600003,Gateshead,2013,36.969259906611846,£486.00,7.832497871635791,11.971082835424948,7.383181562093686,90.25781957641523,19.21%,6.042771362636274,71.94607656497953,revised
E0600033,Birmingham,2012,26.57453590185284,£440.82,7.292838499720376,11.644160261444792,6.742733709845087,87.80472726467312,24.32%,7.264838216939733,71.18462218710303,revised
E0600043,Chelmsford,2015,42.66152097674665,£507.22,10.185737635974451,9.051556572334967,9.401020650186714,97.88897043668359,22.99%,7.165177962392628,74.51309500437372,revised
E0600033,Birmingham,2017,33.62800485625514,£507.94,9.251002431034193,10.875010144504405,8.4809393125209,103.94450568401076,24.00%,7.104263607401623,71.57470493465279,revised
E0600006,Newcastle upon Tyne,2018,49.59063549119155,£589.05,11.230895358228457,8.656355897027883,10.774228713582641,117.62080160599304,18.16%,6.254989040767722,75.59531226080719,revised
E0600047,Southend-on-Sea,2017,51.891298818121555,£557.75,11.681312452847372,10.748048930184012,9.896822230887171,116.31063365409628,16.22%,9.497611878969769,73.48299890606908,revised
E0600066,"Bournemouth, Christchurch and Poole",2011,42.10980862006776,£437.32,6.429230398029423,14.17622087177809,5.161526016935435,88.03877982464661,14.68%,7.367225855785325,66.06533543651935,revised
E0600003,Gateshead,2018,41.882263928962146,£525.89,7.251194235629359,11.519486130830371,9.514699129552621,112.97979225786322,19.02%,7.915910619735798,72.45659047964196,revised
E0600054,Lambeth,2014,38.02851765527629,£463.08,10.292377127862597,12.801745692993377,6.2425840718299614,100.7794929228211,19.49%,8.728705653447978,68.39133277132629,revised
E0600063,Southampton,2015,41.40409959566431,£489.88,11.33132954924147,12.477143225807744,8.08582249074165,112.20981253929163,19.20%,8.91075797997825,72.96877274426517,revised
E0600063,Southampton,2011,37.33083257278534,£439.54,10.395643810403753,11.750457575062029,7.415953585196356,98.40134163873867,19.61%,8.930103911120383,71.24229950902563,revised
E0600065,Bath and North East Somerset,2013,29.095511021647894,£428.28,8.488398992711485,14.779492139162558,6.5674493485203485,102.01464962446121,18.33%,8.77654448626248,66.71584668851018,revised
E0600021,Leeds,2018,43.923682016400484,£517.56,9.344018244538399,11.228189034038998,7.928377847030078,109.0820024067615,18.11%,8.294438948436557,70.43499389314364,revised
E0600024,York,2016,46.09609115039227,£527.60,10.291892703926937,10.56198534723785,8.29137646927215,109.30236875449569,17.31%,8.580418062234765,72.37207807672377,revised
E0600052,Hackney,2018,52.845438516250006,£529.00,9.345365726328346,11.218625267964109,8.009814576093245,115.43070108402101,18.46%,7.13218098842448,70.2982920060472,revised
E0600005,Middlesbrough,2021,47.561723976799,£562.76,8.51670163663746,12.387473393812392,8.042219313315375,114.10725277165649,17.45%,7.924427579367106,71.05089173310924,revised
E0600051,Greenwich,2015,45.3496594515375,£495.56,7.599715778594612,12.94925827242005,7.060235102271769,103.15785087599407,14.59%,6.692504709269257,71.12787349589347,revised
E0600048,Watford,2013,46.08616271584371,£518.06,10.595774911165929,7.950245532007552,9.17057252533194,103.73033821491704,15.67%,7.209864810974912,76.03616327288256,revised
E0600031,South Derbyshire,2017,42.280555699540606,£515.71,8.838370547734602,11.00539008868266,7.003456592292403,104.9174773236804,16.80%,7.012712712764605,70.53582258563242,revised
E0600037,Sandwell,2015,34.26715692619031,£464.56,9.008622508426704,12.560734290763353,7.234000607333995,100.71566085599659,18.14%,8.7239832337111,68.8556862190464,revised
E0600024,YORK,2015,44.716057781924036,£503.27,11.685637063797659,11.029558558799776,7.030686027530774,109.14922861626107,19.29%,7.740754352474914,74.43506469024518,revised
E0600056,Westminster,2020,59.52796367730728,£596.66,11.877023796713035,7.701100303249463,11.275370156111734,109.35858225767473,17.19%,11.565157606029018,77.47219795010045,revised
E0600068,Cornwall,2012,32.49047622462095,£451.90,8.43486241174011,12.997378310996947,6.253564310406688,98.56454109010407,15.42%,7.915361492472335,68.60995148764746,revised
E0600026,Leicester,2010,28.60395926150239,£401.36,5.969529075901679,14.479607869753416,3.6475317722053413,74.71194235808365,18.86%,6.2591953276304,67.0053066084611,revised
E0600020,Kingston upon Hull,2013,32.85344605273563,£418.56,7.387899472920062,15.136771223308155,5.263911829897833,87.55035447562486,18.07%,7.053535527696452,68.64139988982028,revised
E0600003,Gateshead,2015,41.44299036970006,£514.57,9.15140493845532,10.124655937495865,7.777063932635734,105.75521607040379,19.29%,7.860547160994171,72.90538906929231,revised
E0600045,Norwich,2011,42.78531717514342,£459.85,8.568124075319373,12.051167114403995,6.617298585079687,92.36622623174453,16.28%,6.151060658755856,68.86650347524927,revised
E0600060,Oxford,2013,29.084691248956652,£415.50,8.257088347846757,15.01482529970351,4.566965463826853,95.80303691117736,23.76%,5.995083557628516,66.24369387529669,revised
E0600065,Bath and North East Somerset,2011,24.45283347427834,£382.13,7.749431658639335,15.65196398872874,4.378354680167323,88.56973024217702,18.20%,8.30548379265573,67.03216126688514,revised
E0600045,Norwich,2011,43.26270898562338,£460.02,8.568124075319373,12.051167114403995,6.617298585079687,92.7431700165368,16.28%,6.151060658755856,68.86650347524927,provisional
E0600023,Sheffield,2018,35.64802266172706,£486.92,11.370786278322361,14.179016707520898,6.815383563605654,107.85442333454114,19.79%,7.4528416433876155,68.98998811931085,revised
E0600030,Rutland,2011,36.34958405739132,£454.30,10.414699970526895,13.156418444743295,6.341928148445781,95.20193814624884,20.74%,8.448164616760327,71.14110106896771,revised
E0600012,Cheshire East,2016,42.49824694280304,£528.56,12.050421063384428,9.73233839345682,9.87522644091764,109.52879830831063,19.45%,7.8545268172392335,73.21334875910807,revised
E0600012,Cheshire East,2020,44.1539712561779,£559.44,11.833784258431539,9.674983592898098,10.301779125262907,112.05722442299765,20.06%,10.984478385774413,74.69267286005902,revised
E0600048,Watford,2014,45.09126566000402,£519.99,8.232461881775924,9.375484634256017,10.131152157239079,104.48707719546493,14.61%,8.20168247966729,75.75864935298068,revised
E0600055,Newham,2011,45.67882911303856,£460.44,9.365034366312043,10.297224918248283,7.158029426713723,98.10418556451717,19.47%,7.033903070416009,72.26025359609169,revised
E0600052,Hackney,2016,51.370843713482344,£524.07,9.330310277680573,10.52769172155051,7.780674263955206,101.22717075147172,20.11%,8.950371295262176,72.15691269595442,revised
E0600054,Lambeth,2017,39.210976220103525,£488.64,8.960999044222017,12.235063140471297,6.850496511992664,113.97307984322892,19.67%,10.166121855141409,69.16535933678462,revised
E0600050,City of London,2010,71.02980610435952,£553.72,20.23502436416891,2.333763082688535,13.367024560598024,136.44471650241226,21.90%,13.101965191724087,84.92860537205114,revised
E0600007,North Tyneside,2019,39.90934218954781,£526.13,10.321905469983236,11.468169327513849,8.08413835645077,113.15610190465704,20.84%,9.06740926280675,71.3917663362037,revised
E0600044,Luton,2013,35.02905380352174,£439.01,8.445333473796952,13.040440164773154,5.536949707023345,97.89828326655892,16.73%,7.123176670022956,70.25063337842633,revised
E0600042,Cambridge,2013,47.422498351513106,£491.12,10.893330124885152,11.636383827147293,7.33184488543819,107.63169040184827,15.97%,8.908372191242435,70.35722110540446,revised
